Action,Comedy,Documentary,Drama,Family,Horror,Romance,Thriller
0.092,0.178,0.04,0.34,0.014,0.054,0.198,0.084
0.046,0.1,0.056,0.298,0.07,0.038,0.374,0.018
0.088,0.096,0.002,0.104,0.008,0.568,0.032,0.102
0.552,0.056,0.01,0.08,0.006,0.132,0.03,0.134
0.062,0.32,0.002,0.198,0.008,0.064,0.116,0.23
0.084,0.1,0.01,0.474,0.026,0.072,0.124,0.11
0.142,0.028,0.006,0.624,0.004,0.01,0.146,0.04
0.036,0.054,0.0,0.512,0.006,0.056,0.218,0.118
0.044,0.078,0.008,0.622,0.002,0.012,0.142,0.092
0.09,0.15,0.0,0.356,0.002,0.086,0.088,0.228
0.092,0.098,0.134,0.364,0.02,0.036,0.198,0.058
0.14,0.126,0.06,0.382,0.016,0.02,0.218,0.038
0.144,0.066,0.004,0.492,0.02,0.07,0.108,0.096
0.132,0.202,0.204,0.184,0.13,0.02,0.058,0.07
0.032,0.096,0.0,0.47,0.004,0.03,0.224,0.144
0.058,0.124,0.0,0.33,0.014,0.106,0.27,0.098
0.154,0.186,0.04,0.274,0.04,0.06,0.132,0.114
0.016,0.032,0.0,0.802,0.002,0.018,0.052,0.078
0.036,0.084,0.0,0.652,0.01,0.012,0.142,0.064
0.008,0.098,0.002,0.378,0.006,0.29,0.07,0.148
0.082,0.318,0.0,0.148,0.026,0.06,0.076,0.29
0.14,0.152,0.048,0.294,0.056,0.078,0.186,0.046
0.026,0.13,0.0,0.326,0.008,0.016,0.458,0.036
0.066,0.264,0.0,0.24,0.012,0.036,0.14,0.242
0.062,0.13,0.002,0.454,0.064,0.048,0.144,0.096
0.124,0.224,0.002,0.25,0.014,0.156,0.04,0.19
0.176,0.098,0.008,0.114,0.472,0.048,0.034,0.05
0.044,0.062,0.012,0.576,0.028,0.01,0.232,0.036
0.084,0.102,0.004,0.572,0.004,0.018,0.17,0.046
0.116,0.16,0.002,0.088,0.04,0.41,0.086,0.098
0.086,0.204,0.024,0.232,0.066,0.22,0.068,0.1
0.034,0.128,0.032,0.38,0.034,0.018,0.348,0.026
0.068,0.304,0.01,0.022,0.576,0.004,0.014,0.002
0.076,0.148,0.076,0.404,0.014,0.078,0.106,0.098
0.05,0.078,0.008,0.54,0.01,0.052,0.154,0.108
0.312,0.122,0.0,0.236,0.018,0.084,0.046,0.182
0.066,0.218,0.006,0.348,0.074,0.068,0.126,0.094
0.048,0.196,0.004,0.398,0.078,0.03,0.188,0.058
0.116,0.252,0.004,0.178,0.064,0.194,0.084,0.108
0.046,0.056,0.002,0.338,0.0,0.008,0.53,0.02
0.018,0.36,0.0,0.282,0.006,0.078,0.166,0.09
0.052,0.142,0.004,0.378,0.016,0.04,0.266,0.102
0.024,0.176,0.0,0.42,0.01,0.096,0.106,0.168
0.366,0.068,0.0,0.156,0.01,0.148,0.04,0.212
0.674,0.03,0.0,0.048,0.004,0.0,0.01,0.234
0.07,0.138,0.004,0.142,0.038,0.408,0.052,0.148
0.238,0.084,0.002,0.118,0.054,0.328,0.034,0.142
0.066,0.034,0.024,0.576,0.0,0.04,0.17,0.09
0.144,0.09,0.008,0.22,0.01,0.032,0.468,0.028
0.05,0.078,0.002,0.178,0.012,0.394,0.046,0.24
0.064,0.09,0.012,0.478,0.022,0.022,0.27,0.042
0.242,0.128,0.006,0.136,0.028,0.282,0.016,0.162
0.026,0.118,0.012,0.364,0.006,0.078,0.332,0.064
0.09,0.108,0.002,0.262,0.026,0.092,0.36,0.06
0.032,0.398,0.0,0.17,0.046,0.06,0.24,0.054
0.158,0.154,0.008,0.282,0.04,0.03,0.276,0.052
0.024,0.178,0.0,0.338,0.01,0.21,0.092,0.148
0.132,0.118,0.002,0.384,0.028,0.054,0.15,0.132
0.334,0.122,0.004,0.142,0.034,0.208,0.072,0.084
0.016,0.222,0.184,0.334,0.056,0.028,0.108,0.052
0.186,0.17,0.084,0.246,0.012,0.086,0.112,0.104
0.038,0.14,0.006,0.318,0.016,0.032,0.428,0.022
0.032,0.106,0.002,0.522,0.008,0.038,0.22,0.072
0.046,0.276,0.0,0.116,0.014,0.016,0.406,0.126
0.034,0.282,0.0,0.294,0.002,0.132,0.142,0.114
0.178,0.158,0.04,0.306,0.024,0.098,0.106,0.09
0.018,0.34,0.0,0.35,0.006,0.046,0.152,0.088
0.044,0.066,0.006,0.558,0.002,0.016,0.214,0.094
0.074,0.196,0.0,0.318,0.078,0.054,0.166,0.114
0.036,0.122,0.006,0.52,0.006,0.048,0.17,0.092
0.17,0.17,0.132,0.232,0.112,0.044,0.092,0.048
0.102,0.082,0.004,0.388,0.016,0.042,0.272,0.094
0.126,0.164,0.006,0.118,0.024,0.416,0.08,0.066
0.15,0.074,0.004,0.46,0.01,0.012,0.198,0.092
0.088,0.084,0.004,0.458,0.012,0.008,0.318,0.028
0.06,0.144,0.048,0.346,0.038,0.164,0.094,0.106
0.032,0.056,0.014,0.596,0.002,0.038,0.16,0.102
0.148,0.198,0.084,0.328,0.096,0.052,0.072,0.022
0.042,0.252,0.004,0.35,0.026,0.058,0.228,0.04
0.136,0.15,0.01,0.296,0.02,0.106,0.172,0.11
0.126,0.228,0.002,0.282,0.024,0.12,0.104,0.114
0.12,0.158,0.0,0.248,0.034,0.102,0.13,0.208
0.106,0.292,0.0,0.082,0.054,0.276,0.03,0.16
0.092,0.062,0.0,0.594,0.004,0.026,0.088,0.134
0.026,0.084,0.004,0.49,0.006,0.04,0.28,0.07
0.032,0.066,0.002,0.572,0.004,0.01,0.27,0.044
0.09,0.296,0.0,0.15,0.036,0.176,0.118,0.134
0.066,0.15,0.102,0.36,0.01,0.036,0.214,0.062
0.424,0.084,0.0,0.142,0.032,0.004,0.12,0.194
0.206,0.124,0.018,0.23,0.018,0.108,0.21,0.086
0.028,0.054,0.0,0.698,0.0,0.014,0.146,0.06
0.024,0.092,0.0,0.714,0.0,0.028,0.074,0.068
0.044,0.188,0.006,0.396,0.016,0.044,0.154,0.152
0.084,0.19,0.008,0.38,0.046,0.02,0.196,0.076
0.05,0.074,0.0,0.474,0.0,0.092,0.158,0.152
0.56,0.05,0.0,0.15,0.024,0.016,0.028,0.172
0.08,0.106,0.0,0.58,0.024,0.012,0.146,0.052
0.066,0.136,0.0,0.184,0.006,0.434,0.05,0.124
0.08,0.066,0.004,0.646,0.002,0.016,0.138,0.048
0.072,0.172,0.002,0.158,0.028,0.298,0.052,0.218
0.148,0.17,0.0,0.084,0.176,0.202,0.068,0.152
0.05,0.37,0.006,0.258,0.028,0.08,0.138,0.07
0.034,0.12,0.0,0.288,0.032,0.308,0.082,0.136
0.064,0.212,0.006,0.258,0.076,0.194,0.092,0.098
0.12,0.122,0.008,0.502,0.038,0.02,0.144,0.046
0.022,0.042,0.006,0.736,0.004,0.004,0.156,0.03
0.132,0.072,0.032,0.4,0.014,0.106,0.18,0.064
0.222,0.11,0.0,0.196,0.028,0.056,0.046,0.342
0.022,0.056,0.002,0.622,0.004,0.018,0.198,0.078
0.042,0.098,0.01,0.57,0.012,0.048,0.128,0.092
0.07,0.36,0.0,0.224,0.04,0.016,0.224,0.066
0.126,0.094,0.0,0.26,0.004,0.112,0.052,0.352
0.104,0.034,0.002,0.65,0.004,0.022,0.126,0.058
0.098,0.234,0.002,0.294,0.024,0.158,0.066,0.124
0.014,0.038,0.002,0.702,0.002,0.014,0.174,0.054
0.126,0.054,0.016,0.474,0.006,0.034,0.258,0.032
0.102,0.122,0.038,0.154,0.028,0.372,0.054,0.13
0.06,0.188,0.002,0.144,0.07,0.316,0.038,0.182
0.05,0.086,0.05,0.316,0.034,0.026,0.424,0.014
0.2,0.178,0.012,0.046,0.516,0.028,0.008,0.012
0.03,0.136,0.0,0.594,0.002,0.046,0.142,0.05
0.104,0.116,0.022,0.342,0.022,0.042,0.218,0.134
0.07,0.158,0.002,0.394,0.002,0.082,0.118,0.174
0.04,0.094,0.0,0.502,0.002,0.036,0.168,0.158
0.064,0.054,0.0,0.556,0.014,0.058,0.106,0.148
0.048,0.088,0.03,0.28,0.01,0.026,0.496,0.022
0.048,0.104,0.008,0.548,0.022,0.024,0.164,0.082
0.096,0.166,0.0,0.138,0.012,0.278,0.088,0.222
0.066,0.08,0.002,0.19,0.0,0.044,0.582,0.036
0.34,0.168,0.004,0.098,0.02,0.276,0.032,0.062
0.084,0.17,0.0,0.306,0.038,0.124,0.146,0.132
0.124,0.036,0.0,0.654,0.002,0.0,0.042,0.142
0.08,0.074,0.0,0.576,0.002,0.008,0.224,0.036
0.098,0.256,0.008,0.212,0.06,0.134,0.066,0.166
0.03,0.09,0.0,0.478,0.008,0.046,0.152,0.196
0.1,0.166,0.0,0.214,0.016,0.282,0.064,0.158
0.05,0.08,0.02,0.58,0.01,0.04,0.166,0.054
0.03,0.174,0.002,0.276,0.024,0.058,0.364,0.072
0.198,0.108,0.0,0.128,0.094,0.23,0.026,0.216
0.14,0.07,0.012,0.27,0.016,0.316,0.086,0.09
0.134,0.18,0.004,0.32,0.024,0.08,0.136,0.122
0.102,0.116,0.002,0.416,0.08,0.04,0.152,0.092
0.104,0.192,0.05,0.412,0.036,0.05,0.118,0.038
0.124,0.166,0.0,0.23,0.054,0.092,0.208,0.126
0.044,0.098,0.004,0.522,0.014,0.036,0.232,0.05
0.052,0.026,0.002,0.69,0.006,0.02,0.1,0.104
0.15,0.03,0.002,0.072,0.678,0.002,0.062,0.004
0.12,0.242,0.0,0.346,0.002,0.064,0.106,0.12
0.146,0.204,0.014,0.354,0.028,0.096,0.09,0.068
0.302,0.146,0.038,0.174,0.104,0.112,0.046,0.078
0.108,0.196,0.14,0.224,0.14,0.064,0.072,0.056
0.108,0.162,0.012,0.338,0.024,0.104,0.16,0.092
0.054,0.09,0.012,0.302,0.01,0.314,0.108,0.11
0.082,0.072,0.006,0.498,0.02,0.064,0.178,0.08
0.086,0.062,0.326,0.308,0.02,0.034,0.106,0.058
0.162,0.026,0.0,0.032,0.712,0.002,0.058,0.008
0.066,0.162,0.002,0.302,0.044,0.212,0.096,0.116
0.07,0.082,0.006,0.442,0.02,0.024,0.31,0.046
0.016,0.076,0.004,0.634,0.002,0.024,0.218,0.026
0.138,0.082,0.074,0.248,0.016,0.206,0.058,0.178
0.012,0.038,0.0,0.17,0.008,0.0,0.76,0.012
0.054,0.11,0.002,0.146,0.012,0.428,0.076,0.172
0.064,0.136,0.008,0.446,0.026,0.074,0.154,0.092
0.036,0.134,0.0,0.402,0.014,0.014,0.366,0.034
0.202,0.12,0.022,0.216,0.042,0.244,0.066,0.088
0.14,0.254,0.01,0.3,0.018,0.118,0.082,0.078
0.036,0.128,0.0,0.628,0.002,0.026,0.112,0.068
0.026,0.102,0.002,0.536,0.008,0.022,0.268,0.036
0.148,0.144,0.008,0.382,0.006,0.062,0.126,0.124
0.08,0.092,0.008,0.45,0.002,0.046,0.284,0.038
0.194,0.186,0.01,0.318,0.036,0.098,0.098,0.06
0.084,0.204,0.004,0.422,0.034,0.072,0.092,0.088
0.138,0.178,0.0,0.34,0.066,0.076,0.1,0.102
0.016,0.072,0.0,0.776,0.006,0.004,0.08,0.046
0.232,0.046,0.0,0.188,0.034,0.008,0.086,0.406
0.044,0.106,0.0,0.454,0.008,0.05,0.16,0.178
0.028,0.064,0.002,0.186,0.004,0.538,0.008,0.17
0.038,0.188,0.0,0.342,0.018,0.07,0.246,0.098
0.054,0.152,0.0,0.36,0.01,0.062,0.092,0.27
0.306,0.164,0.018,0.232,0.034,0.11,0.052,0.084
0.062,0.2,0.0,0.448,0.004,0.02,0.136,0.13
0.034,0.112,0.034,0.37,0.008,0.03,0.378,0.034
0.098,0.108,0.02,0.51,0.004,0.088,0.092,0.08
0.06,0.13,0.0,0.288,0.014,0.098,0.106,0.304
0.194,0.108,0.0,0.246,0.046,0.068,0.15,0.188
0.15,0.152,0.084,0.244,0.07,0.1,0.078,0.122
0.06,0.14,0.02,0.484,0.01,0.034,0.142,0.11
0.07,0.188,0.0,0.264,0.004,0.1,0.122,0.252
0.08,0.132,0.022,0.52,0.006,0.07,0.078,0.092
0.156,0.096,0.026,0.308,0.108,0.086,0.162,0.058
0.106,0.13,0.004,0.246,0.006,0.148,0.042,0.318
0.03,0.342,0.0,0.234,0.196,0.008,0.15,0.04
0.032,0.058,0.0,0.386,0.006,0.02,0.46,0.038
0.118,0.136,0.088,0.298,0.056,0.102,0.134,0.068
0.158,0.158,0.0,0.154,0.01,0.274,0.074,0.172
0.742,0.022,0.0,0.058,0.02,0.004,0.034,0.12
0.07,0.104,0.0,0.536,0.012,0.022,0.16,0.096
0.18,0.096,0.042,0.36,0.012,0.124,0.088,0.098
0.068,0.054,0.0,0.632,0.004,0.028,0.086,0.128
0.112,0.068,0.002,0.54,0.004,0.018,0.208,0.048
0.026,0.082,0.004,0.13,0.002,0.56,0.058,0.138
0.096,0.168,0.02,0.332,0.138,0.066,0.112,0.068
0.124,0.312,0.0,0.206,0.044,0.122,0.086,0.106
0.14,0.074,0.0,0.498,0.012,0.0,0.144,0.132
0.104,0.138,0.03,0.268,0.046,0.184,0.024,0.206
0.134,0.11,0.008,0.348,0.026,0.13,0.134,0.11
0.066,0.234,0.0,0.112,0.374,0.008,0.158,0.048
0.014,0.01,0.004,0.806,0.0,0.012,0.096,0.058
0.214,0.064,0.048,0.46,0.006,0.024,0.094,0.09
0.06,0.304,0.0,0.202,0.022,0.2,0.076,0.136
0.104,0.11,0.004,0.446,0.014,0.08,0.12,0.122
0.018,0.058,0.0,0.63,0.002,0.076,0.036,0.18
0.622,0.054,0.0,0.144,0.016,0.008,0.03,0.126
0.17,0.202,0.01,0.306,0.008,0.058,0.166,0.08
0.16,0.394,0.018,0.144,0.06,0.076,0.088,0.06
0.028,0.114,0.1,0.3,0.016,0.19,0.118,0.134
0.248,0.14,0.0,0.156,0.058,0.168,0.034,0.196
0.312,0.152,0.0,0.138,0.042,0.14,0.042,0.174
0.094,0.194,0.062,0.3,0.068,0.086,0.12,0.076
0.086,0.242,0.0,0.262,0.022,0.12,0.13,0.138
0.078,0.188,0.008,0.346,0.058,0.086,0.148,0.088
0.182,0.246,0.004,0.156,0.148,0.108,0.056,0.1
0.026,0.09,0.002,0.212,0.006,0.416,0.102,0.146
0.152,0.042,0.0,0.65,0.0,0.008,0.064,0.084
0.114,0.112,0.02,0.068,0.566,0.038,0.042,0.04
0.25,0.118,0.008,0.282,0.026,0.116,0.106,0.094
0.064,0.058,0.002,0.288,0.014,0.172,0.082,0.32
0.146,0.108,0.014,0.328,0.014,0.026,0.306,0.058
0.068,0.338,0.002,0.25,0.024,0.12,0.09,0.108
0.098,0.058,0.008,0.59,0.01,0.018,0.15,0.068
0.176,0.238,0.0,0.11,0.058,0.05,0.138,0.23
0.134,0.09,0.0,0.142,0.018,0.14,0.06,0.416
0.08,0.138,0.098,0.312,0.094,0.024,0.208,0.046
0.074,0.092,0.032,0.41,0.03,0.086,0.218,0.058
0.032,0.418,0.0,0.182,0.02,0.084,0.12,0.144
0.102,0.206,0.236,0.242,0.064,0.034,0.078,0.038
0.08,0.256,0.01,0.278,0.02,0.106,0.168,0.082
0.144,0.138,0.02,0.276,0.028,0.07,0.258,0.066
0.096,0.264,0.128,0.228,0.048,0.046,0.138,0.052
0.094,0.152,0.006,0.336,0.014,0.064,0.124,0.21
0.212,0.124,0.0,0.258,0.008,0.062,0.072,0.264
0.194,0.17,0.004,0.172,0.262,0.032,0.066,0.1
0.054,0.134,0.006,0.39,0.09,0.068,0.186,0.072
0.038,0.088,0.008,0.23,0.002,0.288,0.056,0.29
0.056,0.138,0.1,0.448,0.008,0.022,0.178,0.05
0.076,0.102,0.034,0.452,0.032,0.096,0.16,0.048
0.122,0.066,0.076,0.102,0.038,0.442,0.04,0.114
0.046,0.326,0.002,0.164,0.038,0.212,0.134,0.078
0.068,0.126,0.024,0.204,0.012,0.388,0.074,0.104
0.096,0.172,0.01,0.38,0.026,0.102,0.18,0.034
0.046,0.052,0.0,0.66,0.01,0.02,0.178,0.034
0.024,0.178,0.008,0.468,0.01,0.026,0.178,0.108
0.026,0.134,0.0,0.556,0.012,0.026,0.184,0.062
0.038,0.1,0.014,0.51,0.01,0.06,0.224,0.044
0.042,0.054,0.0,0.104,0.008,0.626,0.02,0.146
0.17,0.044,0.002,0.516,0.0,0.026,0.138,0.104
0.116,0.338,0.0,0.158,0.044,0.106,0.14,0.098
0.09,0.104,0.0,0.416,0.02,0.03,0.192,0.148
0.104,0.088,0.002,0.52,0.042,0.004,0.168,0.072
0.092,0.13,0.006,0.252,0.062,0.276,0.078,0.104
0.2,0.15,0.0,0.37,0.014,0.064,0.09,0.112
0.024,0.166,0.0,0.316,0.02,0.028,0.416,0.03
0.088,0.17,0.068,0.434,0.008,0.03,0.15,0.052
0.302,0.098,0.002,0.12,0.072,0.22,0.012,0.174
0.154,0.214,0.0,0.196,0.014,0.024,0.17,0.228
0.136,0.046,0.002,0.54,0.004,0.006,0.23,0.036
0.078,0.03,0.0,0.714,0.0,0.018,0.104,0.056
0.06,0.118,0.0,0.308,0.0,0.146,0.06,0.308
0.08,0.256,0.004,0.242,0.124,0.128,0.09,0.076
0.062,0.212,0.02,0.356,0.052,0.06,0.142,0.096
0.15,0.256,0.0,0.162,0.054,0.14,0.122,0.116
0.18,0.156,0.03,0.278,0.05,0.048,0.206,0.052
0.186,0.046,0.008,0.12,0.398,0.016,0.188,0.038
0.112,0.234,0.0,0.178,0.024,0.032,0.29,0.13
0.032,0.11,0.032,0.61,0.002,0.024,0.142,0.048
0.424,0.086,0.0,0.134,0.038,0.002,0.038,0.278
0.184,0.17,0.008,0.09,0.368,0.07,0.046,0.064
0.128,0.104,0.012,0.236,0.016,0.04,0.416,0.048
0.07,0.04,0.002,0.114,0.004,0.338,0.01,0.422
0.05,0.07,0.048,0.546,0.02,0.054,0.144,0.068
0.066,0.464,0.0,0.152,0.098,0.018,0.146,0.056
0.146,0.414,0.006,0.098,0.076,0.154,0.074,0.032
0.122,0.104,0.002,0.412,0.02,0.026,0.2,0.114
0.178,0.084,0.156,0.342,0.028,0.036,0.106,0.07
0.068,0.082,0.038,0.366,0.034,0.096,0.196,0.12
0.112,0.38,0.002,0.138,0.016,0.144,0.11,0.098
0.158,0.058,0.004,0.482,0.006,0.03,0.118,0.144
0.144,0.24,0.008,0.1,0.104,0.18,0.062,0.162
0.228,0.132,0.008,0.1,0.078,0.236,0.054,0.164
0.078,0.118,0.0,0.182,0.008,0.404,0.026,0.184
0.176,0.172,0.076,0.238,0.08,0.042,0.158,0.058
0.3,0.14,0.002,0.194,0.03,0.068,0.112,0.154
0.032,0.052,0.002,0.746,0.0,0.018,0.086,0.064
0.156,0.16,0.004,0.288,0.022,0.11,0.096,0.164
0.162,0.068,0.0,0.34,0.012,0.024,0.136,0.258
0.052,0.142,0.184,0.4,0.028,0.042,0.108,0.044
0.126,0.348,0.0,0.118,0.056,0.138,0.146,0.068
0.138,0.15,0.0,0.14,0.032,0.356,0.04,0.144
0.06,0.142,0.018,0.586,0.004,0.036,0.106,0.048
0.114,0.276,0.006,0.144,0.026,0.182,0.138,0.114
0.042,0.202,0.008,0.37,0.022,0.094,0.154,0.108
0.152,0.068,0.01,0.18,0.032,0.328,0.146,0.084
0.09,0.068,0.118,0.466,0.012,0.036,0.138,0.072
0.15,0.122,0.014,0.212,0.01,0.206,0.102,0.184
0.074,0.218,0.004,0.172,0.014,0.316,0.06,0.142
0.118,0.14,0.014,0.316,0.022,0.088,0.192,0.11
0.06,0.014,0.0,0.008,0.884,0.0,0.028,0.006
0.082,0.152,0.084,0.446,0.008,0.012,0.15,0.066
0.066,0.084,0.002,0.276,0.0,0.002,0.546,0.024
0.178,0.308,0.004,0.216,0.04,0.04,0.086,0.128
0.032,0.068,0.004,0.582,0.004,0.026,0.23,0.054
0.146,0.054,0.0,0.16,0.02,0.052,0.05,0.518
0.094,0.328,0.002,0.236,0.04,0.066,0.192,0.042
0.138,0.068,0.0,0.312,0.014,0.038,0.416,0.014
0.114,0.076,0.0,0.402,0.014,0.03,0.28,0.084
0.022,0.072,0.0,0.644,0.0,0.032,0.136,0.094
0.014,0.04,0.006,0.636,0.0,0.004,0.282,0.018
0.076,0.048,0.004,0.33,0.002,0.104,0.09,0.346
0.128,0.136,0.002,0.272,0.02,0.18,0.07,0.192
0.048,0.148,0.0,0.298,0.006,0.13,0.066,0.304
0.044,0.1,0.006,0.448,0.006,0.082,0.246,0.068
0.056,0.184,0.0,0.398,0.024,0.028,0.256,0.054
0.04,0.172,0.092,0.336,0.018,0.064,0.144,0.134
0.092,0.074,0.022,0.498,0.002,0.048,0.146,0.118
0.054,0.166,0.002,0.454,0.016,0.038,0.182,0.088
0.114,0.138,0.024,0.312,0.028,0.142,0.168,0.074
0.02,0.078,0.0,0.566,0.004,0.066,0.158,0.108
0.04,0.092,0.002,0.47,0.094,0.01,0.264,0.028
0.198,0.154,0.014,0.246,0.058,0.106,0.108,0.116
0.118,0.164,0.002,0.362,0.018,0.032,0.18,0.124
0.098,0.246,0.0,0.238,0.014,0.046,0.228,0.13
0.056,0.124,0.01,0.368,0.02,0.12,0.15,0.152
0.022,0.15,0.072,0.456,0.044,0.046,0.124,0.086
0.02,0.164,0.0,0.354,0.0,0.01,0.43,0.022
0.056,0.18,0.0,0.176,0.024,0.334,0.086,0.144
0.056,0.132,0.004,0.442,0.016,0.038,0.194,0.118
0.038,0.122,0.01,0.49,0.002,0.036,0.256,0.046
0.22,0.138,0.0,0.266,0.064,0.118,0.098,0.096
0.104,0.11,0.004,0.274,0.038,0.138,0.15,0.182
0.186,0.116,0.004,0.296,0.058,0.064,0.06,0.216
0.378,0.108,0.05,0.1,0.254,0.044,0.044,0.022
0.044,0.082,0.0,0.596,0.006,0.014,0.176,0.082
0.028,0.106,0.0,0.404,0.018,0.048,0.326,0.07
0.212,0.094,0.008,0.312,0.03,0.088,0.106,0.15
0.062,0.04,0.0,0.11,0.01,0.524,0.018,0.236
0.07,0.19,0.004,0.21,0.018,0.128,0.138,0.242
0.106,0.34,0.0,0.128,0.054,0.11,0.106,0.156
0.126,0.17,0.0,0.264,0.018,0.086,0.106,0.23
0.168,0.234,0.0,0.184,0.028,0.198,0.078,0.11
0.036,0.05,0.01,0.66,0.0,0.028,0.086,0.13
0.036,0.14,0.004,0.27,0.022,0.048,0.424,0.056
0.092,0.142,0.002,0.206,0.012,0.122,0.04,0.384
0.046,0.23,0.002,0.252,0.02,0.168,0.186,0.096
0.11,0.128,0.166,0.308,0.022,0.018,0.208,0.04
0.074,0.1,0.018,0.278,0.024,0.228,0.056,0.222
0.016,0.156,0.004,0.582,0.006,0.028,0.104,0.104
0.048,0.122,0.002,0.216,0.006,0.052,0.488,0.066
0.162,0.166,0.0,0.112,0.036,0.29,0.084,0.15
0.042,0.206,0.002,0.308,0.02,0.1,0.17,0.152
0.066,0.216,0.0,0.136,0.02,0.064,0.428,0.07
0.112,0.042,0.0,0.6,0.016,0.012,0.12,0.098
0.458,0.088,0.0,0.194,0.018,0.008,0.126,0.108
0.704,0.046,0.006,0.096,0.016,0.03,0.016,0.086
0.04,0.126,0.0,0.276,0.01,0.33,0.094,0.124
0.188,0.242,0.064,0.154,0.064,0.11,0.112,0.066
0.296,0.21,0.0,0.104,0.03,0.106,0.072,0.182
0.208,0.09,0.002,0.54,0.002,0.01,0.112,0.036
0.114,0.216,0.002,0.298,0.014,0.108,0.128,0.12
0.196,0.084,0.002,0.522,0.01,0.034,0.092,0.06
0.03,0.232,0.0,0.288,0.014,0.044,0.242,0.15
0.176,0.23,0.0,0.16,0.012,0.024,0.21,0.188
0.036,0.166,0.014,0.392,0.01,0.038,0.264,0.08
0.118,0.14,0.004,0.154,0.01,0.22,0.032,0.322
0.04,0.248,0.004,0.27,0.008,0.048,0.318,0.064
0.086,0.19,0.0,0.352,0.048,0.034,0.224,0.066
0.202,0.138,0.022,0.172,0.04,0.234,0.072,0.12
0.04,0.046,0.002,0.774,0.004,0.01,0.082,0.042
0.104,0.376,0.0,0.17,0.058,0.104,0.098,0.09
0.204,0.128,0.038,0.228,0.04,0.1,0.194,0.068
0.11,0.13,0.0,0.296,0.016,0.096,0.082,0.27
0.394,0.044,0.0,0.196,0.074,0.002,0.056,0.234
0.128,0.09,0.02,0.436,0.006,0.032,0.26,0.028
0.106,0.146,0.0,0.318,0.004,0.034,0.22,0.172
0.26,0.128,0.0,0.142,0.032,0.012,0.052,0.374
0.022,0.032,0.002,0.704,0.004,0.01,0.194,0.032
0.208,0.214,0.0,0.16,0.014,0.154,0.028,0.222
0.188,0.22,0.004,0.272,0.062,0.118,0.09,0.046
0.194,0.084,0.008,0.036,0.542,0.068,0.03,0.038
0.146,0.102,0.016,0.418,0.054,0.062,0.094,0.108
0.058,0.14,0.002,0.344,0.004,0.03,0.13,0.292
0.198,0.152,0.02,0.328,0.052,0.046,0.136,0.068
0.152,0.198,0.008,0.324,0.02,0.05,0.198,0.05
0.028,0.042,0.008,0.484,0.004,0.032,0.238,0.164
0.082,0.076,0.0,0.276,0.004,0.254,0.198,0.11
0.056,0.13,0.002,0.356,0.012,0.03,0.382,0.032
0.064,0.064,0.008,0.416,0.002,0.024,0.394,0.028
0.106,0.272,0.0,0.116,0.046,0.024,0.132,0.304
0.122,0.134,0.048,0.42,0.014,0.022,0.194,0.046
0.024,0.044,0.002,0.708,0.002,0.004,0.176,0.04
0.116,0.102,0.026,0.244,0.03,0.148,0.04,0.294
0.056,0.118,0.0,0.408,0.004,0.04,0.222,0.152
0.058,0.148,0.02,0.336,0.074,0.07,0.224,0.07
0.06,0.056,0.0,0.462,0.008,0.01,0.308,0.096
0.184,0.178,0.01,0.298,0.038,0.078,0.132,0.082
0.064,0.086,0.074,0.552,0.022,0.036,0.13,0.036
0.14,0.28,0.002,0.12,0.01,0.18,0.088,0.18
0.132,0.084,0.06,0.424,0.016,0.084,0.136,0.064
0.036,0.1,0.278,0.3,0.014,0.006,0.234,0.032
0.022,0.046,0.006,0.7,0.012,0.006,0.158,0.05
0.15,0.162,0.068,0.306,0.036,0.086,0.09,0.102
0.044,0.216,0.0,0.222,0.022,0.254,0.11,0.132
0.022,0.282,0.006,0.364,0.024,0.088,0.102,0.112
0.14,0.268,0.002,0.27,0.016,0.064,0.14,0.1
0.054,0.34,0.002,0.288,0.032,0.05,0.124,0.11
0.052,0.084,0.0,0.294,0.006,0.292,0.08,0.192
0.02,0.04,0.002,0.678,0.002,0.018,0.176,0.064
0.02,0.124,0.0,0.212,0.002,0.006,0.624,0.012
0.092,0.07,0.008,0.484,0.006,0.026,0.23,0.084
0.038,0.574,0.0,0.142,0.026,0.046,0.096,0.078
0.02,0.1,0.002,0.562,0.0,0.04,0.164,0.112
0.086,0.036,0.002,0.656,0.002,0.016,0.1,0.102
0.044,0.07,0.008,0.63,0.008,0.024,0.176,0.04
0.1,0.14,0.048,0.452,0.03,0.052,0.142,0.036
0.078,0.204,0.0,0.188,0.018,0.248,0.094,0.17
0.052,0.124,0.042,0.482,0.014,0.046,0.152,0.088
0.078,0.05,0.0,0.16,0.022,0.506,0.068,0.116
0.11,0.046,0.012,0.546,0.016,0.024,0.208,0.038
0.232,0.12,0.014,0.072,0.486,0.028,0.026,0.022
0.322,0.056,0.02,0.4,0.006,0.04,0.098,0.058
0.154,0.128,0.0,0.414,0.03,0.092,0.122,0.06
0.046,0.132,0.008,0.378,0.028,0.174,0.124,0.11
0.062,0.076,0.0,0.438,0.008,0.006,0.326,0.084
0.102,0.14,0.2,0.342,0.036,0.038,0.112,0.03
0.038,0.122,0.0,0.416,0.006,0.082,0.054,0.282
0.104,0.158,0.088,0.27,0.076,0.114,0.132,0.058
0.05,0.108,0.006,0.284,0.018,0.2,0.192,0.142
