Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,id
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,438435
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,247954
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,63706
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,270654
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,235815
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,428
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,18586
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444444
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19096
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28344
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,253205
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,438481
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,245169
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,371435
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,374609
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,73624
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,173908
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,372821
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24528
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,141614
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48870
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,111477
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,45361
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,52158
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,310043
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17935
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54517
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23855
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13889
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19400
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,136466
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,137241
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18998
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,375098
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,33723
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42233
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,231935
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23111
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,73563
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68972
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13498
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376884
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3124
1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,15384
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,136701
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,267800
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35627
1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17952
1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14361
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48942
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,298093
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,426131
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48279
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,446867
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15208
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,416569
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16905
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77492
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,363579
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,432932
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25103
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,43529
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,42938
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,245842
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,117711
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4837
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110999
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,147703
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14835
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49734
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17388
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,145731
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,228674
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,35115
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,337960
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,247236
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31611
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52891
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,295050
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,52041
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17186
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93511
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,38782
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38700
1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,116977
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,432560
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108535
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35854
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,336744
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13634
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15247
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,351414
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,258350
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,384450
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55893
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202088
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1373
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,104984
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,39378
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,38626
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,160171
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16074
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,338072
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,300686
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,83679
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89340
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352223
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,449342
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,28524
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,14660
0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,889
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,133980
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,416648
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39037
0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,18974
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,45029
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45375
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14571
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31680
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,28719
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,448481
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,180573
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,323674
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146047
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,36094
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112956
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12920
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,162155
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,255295
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34282
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17821
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,70113
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,180900
0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,3309
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,413745
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,18966
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30830
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14075
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19150
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,450267
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109038
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1277
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137607
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,399366
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75696
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,442824
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436135
0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48822
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1680
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,398218
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,51995
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,28682
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28171
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,369894
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18722
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41371
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,24123
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56202
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31190
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,412840
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4462
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115223
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,447115
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26030
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,412000
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,380392
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,176707
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,328716
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39025
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20471
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70695
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,286709
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279567
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26014
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,139169
0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70259
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128077
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118966
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45781
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445632
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315588
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,21925
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,10725
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334893
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17035
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,91548
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,427143
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,281418
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,430406
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,390526
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,40633
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,331393
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,45520
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,285900
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41017
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16304
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79331
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338789
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,40039
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3582
1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,448284
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,259963
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,436288
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10609
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50323
1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,53875
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,14866
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416867
0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,18887
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,17182
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,128484
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,59189
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29473
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,363925
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,338942
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16723
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51071
1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,106651
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,100192
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,28679
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7860
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,25172
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53566
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12277
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,393414
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56321
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444291
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336323
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,361411
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32274
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385372
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,252529
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,31692
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,28093
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,24767
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,395814
1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,172390
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,25066
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24254
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,78383
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46768
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52874
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,377380
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22166
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60770
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407368
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75556
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383835
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62956
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,20934
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,177047
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380879
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30059
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17566
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24935
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446215
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25884
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,45050
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,56821
1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,31017
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,380617
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,384978
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,417198
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,60145
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43678
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,160075
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16390
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83388
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,383627
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,43525
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27815
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,106938
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,231627
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,422469
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,35717
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6399
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43289
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,360389
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53870
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,444531
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,29263
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2982
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27053
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44728
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,256
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,39462
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,437440
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250957
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,10269
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53945
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,82940
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,194523
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,440319
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,437516
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37308
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,417582
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19929
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,208869
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,420818
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,295011
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,430035
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,395853
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33839
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,37481
0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,15916
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,387886
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14067
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,104549
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16297
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,33788
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398920
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,364664
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28007
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7517
1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42518
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383524
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,402781
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426256
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,49687
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21452
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350080
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8690
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,15124
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,74639
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,109478
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366104
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,41407
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,76304
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344906
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95438
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,41488
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6962
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,158895
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17037
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211318
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50119
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,9674
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389379
